FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
140209;0000;0,174667;;;
140209;0100;0,109667;;;
140209;0200;0,114667;;;
140209;0300;0,1;;;
140209;0400;0,1;;;
140209;0500;0,136583;;;
140209;0600;0,191167;;;
140209;0700;0,146417;;;
140209;0800;0,1145;;;
140209;0900;0,1755;;;
140209;1000;0,1;;;
140209;1100;0,1;;;
140209;1200;0,1;;;
140209;1300;0,1;;;
140209;1400;0,1;;;
140209;1500;0,1;;;
140209;1600;0,1;;;
140209;1700;0,1;;;
140209;1800;0,119833;;;
140209;1900;0,174833;;;
140209;2000;0,189083;;;
140209;2100;0,181167;;;
140209;2200;0,17575;;;
140209;2300;0,198167;;;
140210;0000;0,12725;;;
140210;0100;0,133167;;;
140210;0200;0,1;;;
140210;0300;0,1;;;
140210;0400;0,1;;;
140210;0500;0,133333;;;
140210;0600;0,241667;;;
140210;0700;0,22775;;;
140210;0800;0,21625;;;
140210;0900;0,226417;;;
140210;1000;0,165917;;;
140210;1100;0,141;;;
140210;1200;0,1;;;
140210;1300;0,1;;;
140210;1400;0,1;;;
140210;1500;0,1;;;
140210;1600;0,102667;;;
140210;1700;0,126667;;;
140210;1800;0,171417;;;
140210;1900;0,171083;;;
140210;2000;0,174417;;;
140210;2100;0,146667;;;
140210;2200;0,107583;;;
140210;2300;0,1;;;
140211;0000;0,1;;;
140211;0100;0,1;;;
140211;0200;0,1;;;
140211;0300;0,1;;;
140211;0400;0,1;;;
140211;0500;0,1;;;
140211;0600;0,1;;;
140211;0700;0,260833;;;
140211;0800;0,26775;;;
140211;0900;0,263333;;;
140211;1000;0,193667;;;
140211;1100;0,17825;;;
140211;1200;0,153417;;;
140211;1300;0,105917;;;
140211;1400;0,112417;;;
140211;1500;0,1;;;
140211;1600;0,1;;;
140211;1700;0,159167;;;
140211;1800;0,172917;;;
140211;1900;0,208583;;;
140211;2000;0,250917;;;
140211;2100;0,246583;;;
140211;2200;0,186417;;;
140211;2300;0,11925;;;
140212;0000;0,11525;;;
140212;0100;0,1;;;
140212;0200;0,1;;;
140212;0300;0,1;;;
140212;0400;0,1;;;
140212;0500;0,1;;;
140212;0600;0,161083;;;
140212;0700;0,306833;;;
140212;0800;0,286334;;;
140212;0900;0,273667;;;
140212;1000;0,173917;;;
140212;1100;0,1;;;
140212;1200;0,1;;;
140212;1300;0,1;;;
140212;1400;0,1;;;
140212;1500;0,1;;;
140212;1600;0,124;;;
140212;1700;0,117333;;;
140212;1800;0,130833;;;
140212;1900;0,16375;;;
140212;2000;0,174167;;;
140212;2100;0,205583;;;
140212;2200;0,23675;;;
140212;2300;0,19875;;;
140213;0000;0,138167;;;
140213;0100;0,116;;;
140213;0200;0,1;;;
140213;0300;0,1;;;
140213;0400;0,107;;;
140213;0500;0,159917;;;
140213;0600;0,215167;;;
140213;0700;0,28825;;;
140213;0800;0,233583;;;
