FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
140201;0100;1;;;
140201;0200;1,76092;;;
140201;0300;1,3805;;;
140201;0400;1;;;
140201;0500;1;;;
140201;0600;1;;;
140201;0700;1;;;
140201;0800;1,90033;;;
140201;0900;2,79892;;;
140201;1000;2,01983;;;
140201;1100;1,80658;;;
140201;1200;1,625;;;
140201;1300;1,83033;;;
140201;1400;2,07808;;;
140201;1500;1,60642;;;
140201;1600;1,39983;;;
140201;1700;1,20808;;;
140201;1800;1;;;
140201;1900;1;;;
140201;2000;1,33058;;;
140201;2100;1,38325;;;
140201;2200;1,95675;;;
140201;2300;1;;;
140202;0000;1;;;
140202;0100;1;;;
140202;0200;1,05525;;;
140202;0300;1,17225;;;
140202;0400;1;;;
140202;0500;1;;;
140202;0600;1;;;
140202;0700;1;;;
140202;0800;1,33758;;;
140202;0900;1,13033;;;
140202;1000;1;;;
140202;1100;1;;;
140202;1200;1;;;
140202;1300;1;;;
140202;1400;1,12508;;;
140202;1500;1;;;
140202;1600;1,01433;;;
140202;1700;1;;;
140202;1800;1;;;
140202;1900;1;;;
140202;2000;1;;;
140202;2100;1;;;
140202;2200;2,37075;;;
140202;2300;1,89183;;;
140203;0000;1;;;
140203;0100;1;;;
140203;0200;1;;;
140203;0300;1;;;
140203;0400;1;;;
140203;0500;1;;;
140203;0600;1;;;
140203;0700;1;;;
140203;0800;1,49517;;;
140203;0900;1,94083;;;
140203;1000;1,633;;;
140203;1100;1,67175;;;
140203;1200;1,5035;;;
140203;1300;1,975;;;
140203;1400;1,92833;;;
140203;1500;1,68933;;;
140203;1600;1,42042;;;
140203;1700;1,65508;;;
140203;1800;1,83642;;;
140203;1900;2,06508;;;
140203;2000;1,44075;;;
140203;2100;1,29767;;;
140203;2200;5,29076;;;
140203;2300;3,03242;;;
140204;0000;2,45533;;;
140204;0100;1,87558;;;
140204;0200;1,227;;;
140204;0300;1,12392;;;
140204;0400;1;;;
140204;0500;1;;;
140204;0600;1,23692;;;
140204;0700;1,40308;;;
140204;0800;2,08025;;;
140204;0900;2,99268;;;
140204;1000;2,88334;;;
140204;1100;2,1875;;;
140204;1200;3,06171;;;
140204;1300;2,90933;;;
140204;1400;2,29358;;;
140204;1500;1,68917;;;
140204;1600;1,26108;;;
140204;1700;1,1945;;;
140204;1800;1;;;
140204;1900;1;;;
140204;2000;1;;;
140204;2100;1;;;
140204;2200;1;;;
140204;2300;1;;;
140205;0000;1;;;
140205;0100;1;;;
140205;0200;1;;;
140205;0300;1;;;
