FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
140724;0300;134;;;
140724;0400;134;;;
140724;0500;101;;;
140724;0600;91;;;
140724;0700;82;;;
140724;0800;93;;;
140724;0900;77;;;
140724;1000;63;;;
140724;1100;54;;;
140724;1200;36;;;
140724;1300;41;;;
140724;1400;25;;;
140724;1500;16;;;
140724;1600;21;;;
140724;1700;15;;;
140724;1800;40;;;
140724;1900;57;;;
140724;2000;72;;;
140724;2100;68;;;
140724;2200;65;;;
140724;2300;45;;;
140725;0000;66;;;
140725;0100;50;;;
140725;0200;36;;;
140725;0300;26;;;
140725;0400;37;;;
140725;0500;29;;;
140725;0600;38;;;
140725;0700;38;;;
140725;0800;56;;;
140725;0900;52;;;
140725;1000;35;;;
140725;1100;28;;;
140725;1200;24;;;
140725;1300;14;;;
140725;1400;14;;;
140725;1500;17;;;
140725;1600;9;;;
140725;1700;13;;;
140725;1800;10;;;
140725;1900;17;;;
140725;2000;34;;;
140725;2100;67;;;
140725;2200;116;;;
140725;2300;166;;;
140726;0000;198;;;
140726;0100;193;;;
140726;0200;157;;;
140726;0300;128;;;
140726;0400;101;;;
140726;0500;90;;;
140726;0600;84;;;
140726;0700;82;;;
140726;0800;73;;;
140726;0900;57;;;
140726;1000;38;;;
140726;1100;33;;;
140726;1200;23;;;
140726;1300;11;;;
140726;1400;13;;;
140726;1500;43;;;
140726;1600;53;;;
140726;1700;71;;;
140726;1800;106;;;
140726;1900;130;;;
140726;2000;104;;;
140726;2100;122;;;
140726;2200;132;;;
140726;2300;147;;;
140727;0000;118;;;
140727;0100;85;;;
140727;0200;56;;;
140727;0300;46;;;
140727;0400;30;;;
140727;0500;52;;;
140727;0600;54;;;
140727;0700;45;;;
140727;0800;54;;;
140727;0900;41;;;
140727;1000;40;;;
140727;1100;40;;;
140727;1200;27;;;
140727;1300;32;;;
140727;1400;29;;;
140727;1500;41;;;
140727;1600;44;;;
140727;1700;41;;;
140727;1800;53;;;
140727;1900;51;;;
140727;2000;97;;;
140727;2100;86;;;
140727;2200;94;;;
140727;2300;92;;;
140728;0000;107;;;
140728;0100;59;;;
140728;0200;44;;;
140728;0300;35;;;
140728;0400;24;;;
140728;0500;34;;;
140728;0600;34;;;
140728;0700;37;;;
140728;0800;52;;;
140728;0900;44;;;
140728;1000;49;;;
140728;1100;55;;;
140728;1200;37;;;
140728;1300;33;;;
140728;1400;31;;;
140728;1500;53;;;
140728;1600;57;;;
140728;1700;59;;;
140728;1800;51;;;
140728;1900;85;;;
140728;2000;97;;;
140728;2100;118;;;
140728;2200;127;;;
140728;2300;153;;;
140729;0000;146;;;
140729;0100;143;;;
140729;0200;134;;;
140729;0300;111;;;
140729;0400;89;;;
140729;0500;96;;;
140729;0600;61;;;
140729;0700;55;;;
140729;0800;53;;;
140729;0900;42;;;
140729;1000;43;;;
140729;1100;51;;;
140729;1200;34;;;
140729;1300;;;0;
140729;1400;;;0;
140729;1500;;;0;
140729;1600;;;838;
140729;1700;13;;;
140729;1800;27;;;
140729;1900;34;;;
140729;2000;44;;;
140729;2100;77;;;
140729;2200;62;;;
140729;2300;73;;;
140730;0000;77;;;
140730;0100;46;;;
140730;0200;45;;;
140730;0300;32;;;
140730;0400;42;;;
140730;0500;36;;;
140730;0600;31;;;
140730;0700;39;;;
140730;0800;35;;;
140730;0900;50;;;
140730;1000;31;;;
140730;1100;33;;;
140730;1200;40;;;
140730;1300;37;;;
140730;1400;40;;;
140730;1500;46;;;
140730;1600;40;;;
140730;1700;68;;;
140730;1800;46;;;
140730;1900;48;;;
140730;2000;48;;;
140730;2100;48;;;
140730;2200;66;;;
140730;2300;54;;;
140731;0000;47;;;
140731;0100;47;;;
140731;0200;48;;;
140731;0300;40;;;
140731;0400;43;;;
140731;0500;65;;;
140731;0600;47;;;
140731;0700;80;;;
140731;0800;4;;;
140731;0900;58;;;
140731;1000;47;;;
140731;1100;52;;;
140731;1200;58;;;
140731;1300;72;;;
140731;1400;68;;;
140731;1500;94;;;
140731;1600;86;;;
140731;1700;63;;;
140731;1800;50;;;
140731;1900;88;;;
140731;2000;88;;;
140731;2100;107;;;
140731;2200;74;;;
140731;2300;82;;;
140801;0000;83;;;
140801;0100;67;;;
140801;0200;79;;;
140801;0300;71;;;
140801;0400;80;;;
140801;0500;70;;;
140801;0600;80;;;
140801;0700;106;;;
140801;0800;94;;;
140801;0900;73;;;
140801;1000;56;;;
140801;1100;44;;;
140801;1200;35;;;
140801;1300;6;;;
140801;1400;15;;;
140801;1500;21;;;
140801;1600;16;;;
140801;1700;9;;;
140801;1800;22;;;
140801;1900;44;;;
140801;2000;87;;;
140801;2100;117;;;
140801;2200;114;;;
140801;2300;70;;;
140802;0000;89;;;
140802;0100;28;;;
140802;0200;22;;;
140802;0300;25;;;
140802;0400;30;;;
140802;0500;30;;;
140802;0600;31;;;
140802;0700;27;;;
140802;0800;22;;;
140802;0900;31;;;
140802;1000;25;;;
140802;1100;27;;;
140802;1200;28;;;
140802;1300;31;;;
140802;1400;20;;;
140802;1500;16;;;
140802;1600;17;;;
140802;1700;18;;;
140802;1800;39;;;
140802;1900;25;;;
140802;2000;40;;;
140802;2100;30;;;
140802;2200;38;;;
140802;2300;44;;;
140803;0000;20;;;
140803;0100;12;;;
140803;0200;16;;;
140803;0300;23;;;
140803;0400;17;;;
140803;0500;16;;;
140803;0600;21;;;
140803;0700;7;;;
140803;0800;4;;;
140803;0900;4;;;
140803;1000;8;;;
140803;1100;8;;;
140803;1200;6;;;
140803;1300;4;;;
140803;1400;6;;;
140803;1500;9;;;
140803;1600;8;;;
140803;1700;8;;;
140803;1800;10;;;
140803;1900;24;;;
140803;2000;28;;;
140803;2100;46;;;
140803;2200;61;;;
140803;2300;91;;;
140804;0000;53;;;
140804;0100;78;;;
140804;0200;65;;;
140804;0300;63;;;
140804;0400;45;;;
140804;0500;20;;;
140804;0600;38;;;
140804;0700;37;;;
140804;0800;32;;;
140804;0900;20;;;
140804;1000;18;;;
140804;1100;13;;;
140804;1200;19;;;
140804;1300;16;;;
140804;1400;13;;;
140804;1500;20;;;
140804;1600;29;;;
140804;1700;53;;;
140804;1800;137;;;
140804;1900;228;;;
140804;2000;160;;;
140804;2100;104;;;
140804;2200;50;;;
140804;2300;115;;;
140805;0000;96;;;
140805;0100;123;;;
140805;0200;81;;;
140805;0300;88;;;
140805;0400;72;;;
140805;0500;69;;;
140805;0600;84;;;
140805;0700;90;;;
140805;0800;119;;;
140805;0900;46;;;
140805;1000;50;;;
140805;1100;40;;;
140805;1200;30;;;
140805;1300;24;;;
140805;1400;9;;;
140805;1500;8;;;
140805;1600;10;;;
140805;1700;18;;;
140805;1800;26;;;
140805;1900;42;;;
140805;2000;58;;;
140805;2100;36;;;
140805;2200;37;;;
140805;2300;27;;;
140806;0000;25;;;
140806;0100;17;;;
140806;0200;22;;;
140806;0300;20;;;
140806;0400;11;;;
140806;0500;25;;;
140806;0600;15;;;
140806;0700;9;;;
140806;0800;22;;;
140806;0900;13;;;
140806;1000;16;;;
140806;1100;23;;;
140806;1200;17;;;
140806;1300;10;;;
140806;1400;6;;;
140806;1500;5;;;
140806;1600;7;;;
140806;1700;6;;;
140806;1800;35;;;
140806;1900;37;;;
140806;2000;46;;;
140806;2100;52;;;
140806;2200;84;;;
140806;2300;70;;;
140807;0000;63;;;
140807;0100;43;;;
140807;0200;21;;;
140807;0300;25;;;
140807;0400;14;;;
140807;0500;15;;;
140807;0600;14;;;
140807;0700;22;;;
140807;0800;26;;;
140807;0900;8;;;
140807;1000;11;;;
140807;1100;11;;;
140807;1200;11;;;
140807;1300;9;;;
140807;1400;7;;;
140807;1500;6;;;
140807;1600;6;;;
140807;1700;12;;;
140807;1800;32;;;
140807;1900;50;;;
140807;2000;72;;;
140807;2100;74;;;
140807;2200;94;;;
140807;2300;149;;;
140808;0000;174;;;
140808;0100;178;;;
140808;0200;120;;;
140808;0300;64;;;
140808;0400;66;;;
140808;0500;33;;;
140808;0600;49;;;
140808;0700;62;;;
140808;0800;79;;;
140808;0900;45;;;
140808;1000;54;;;
140808;1100;43;;;
140808;1200;25;;;
140808;1300;59;;;
140808;1400;15;;;
140808;1500;30;;;
140808;1600;21;;;
140808;1700;20;;;
140808;1800;35;;;
140808;1900;51;;;
140808;2000;48;;;
140808;2100;77;;;
140808;2200;197;;;
140808;2300;261;;;
140809;0000;212;;;
140809;0100;127;;;
140809;0200;132;;;
140809;0300;107;;;
140809;0400;121;;;
140809;0500;121;;;
140809;0600;89;;;
140809;0700;84;;;
140809;0800;77;;;
140809;0900;59;;;
140809;1000;52;;;
140809;1100;39;;;
140809;1200;40;;;
140809;1300;44;;;
140809;1400;42;;;
140809;1500;44;;;
140809;1600;44;;;
140809;1700;37;;;
140809;1800;39;;;
140809;1900;43;;;
140809;2000;71;;;
140809;2100;138;;;
140809;2200;191;;;
140809;2300;169;;;
140810;0000;68;;;
140810;0100;51;;;
140810;0200;40;;;
140810;0300;45;;;
140810;0400;37;;;
140810;0500;30;;;
140810;0600;35;;;
140810;0700;37;;;
140810;0800;44;;;
140810;0900;40;;;
140810;1000;43;;;
140810;1100;38;;;
140810;1200;37;;;
140810;1300;38;;;
140810;1400;32;;;
140810;1500;29;;;
140810;1600;29;;;
140810;1700;28;;;
140810;1800;35;;;
140810;1900;41;;;
140810;2000;47;;;
140810;2100;42;;;
140810;2200;39;;;
140810;2300;30;;;
140811;0000;18;;;
140811;0100;19;;;
140811;0200;22;;;
140811;0300;24;;;
140811;0400;23;;;
140811;0500;17;;;
140811;0600;19;;;
140811;0700;23;;;
140811;0800;21;;;
140811;0900;18;;;
140811;1000;26;;;
140811;1100;26;;;
140811;1200;24;;;
140811;1300;21;;;
140811;1400;19;;;
140811;1500;19;;;
140811;1600;14;;;
140811;1700;23;;;
140811;1800;27;;;
140811;1900;35;;;
140811;2000;68;;;
140811;2100;59;;;
140811;2200;37;;;
140811;2300;43;;;
140812;0000;31;;;
140812;0100;37;;;
140812;0200;27;;;
140812;0300;26;;;
140812;0400;28;;;
140812;0500;29;;;
140812;0600;32;;;
140812;0700;35;;;
140812;0800;40;;;
140812;0900;40;;;
140812;1000;34;;;
140812;1100;17;;;
140812;1200;21;;;
140812;1300;12;;;
140812;1400;12;;;
140812;1500;12;;;
140812;1600;17;;;
140812;1700;21;;;
140812;1800;34;;;
140812;1900;52;;;
140812;2000;58;;;
140812;2100;61;;;
140812;2200;115;;;
140812;2300;84;;;
140813;0000;113;;;
140813;0100;118;;;
140813;0200;90;;;
140813;0300;55;;;
140813;0400;55;;;
140813;0500;73;;;
140813;0600;78;;;
140813;0700;89;;;
140813;0800;70;;;
140813;0900;46;;;
140813;1000;33;;;
140813;1100;27;;;
140813;1200;33;;;
140813;1300;46;;;
140813;1400;18;;;
140813;1500;6;;;
140813;1600;16;;;
140813;1700;22;;;
140813;1800;38;;;
140813;1900;121;;;
140813;2000;207;;;
140813;2100;373;;;
140813;2200;413;;;
140813;2300;311;;;
140814;0000;251;;;
140814;0100;255;;;
140814;0200;162;;;
140814;0300;90;;;
140814;0400;59;;;
140814;0500;53;;;
140814;0600;55;;;
140814;0700;69;;;
140814;0800;86;;;
140814;0900;35;;;
140814;1000;32;;;
140814;1100;37;;;
140814;1200;35;;;
140814;1300;37;;;
140814;1400;38;;;
140814;1500;38;;;
140814;1600;47;;;
140814;1700;44;;;
140814;1800;44;;;
140814;1900;48;;;
140814;2000;58;;;
140814;2100;63;;;
140814;2200;47;;;
140814;2300;40;;;
140815;0000;43;;;
140815;0100;42;;;
140815;0200;62;;;
140815;0300;54;;;
140815;0400;45;;;
140815;0500;44;;;
140815;0600;36;;;
140815;0700;35;;;
140815;0800;36;;;
140815;0900;40;;;
140815;1000;42;;;
140815;1100;49;;;
140815;1200;56;;;
140815;1300;56;;;
140815;1400;51;;;
140815;1500;45;;;
140815;1600;52;;;
140815;1700;52;;;
140815;1800;126;;;
140815;1900;112;;;
140815;2000;185;;;
140815;2100;236;;;
140815;2200;278;;;
140815;2300;201;;;
140816;0000;237;;;
140816;0100;154;;;
140816;0200;153;;;
140816;0300;120;;;
140816;0400;91;;;
140816;0500;72;;;
140816;0600;58;;;
140816;0700;50;;;
140816;0800;63;;;
140816;0900;60;;;
140816;1000;50;;;
140816;1100;49;;;
140816;1200;41;;;
140816;1300;26;;;
140816;1400;26;;;
140816;1500;28;;;
140816;1600;20;;;
140816;1700;12;;;
140816;1800;27;;;
140816;1900;37;;;
140816;2000;45;;;
140816;2100;52;;;
140816;2200;106;;;
140816;2300;62;;;
140817;0000;99;;;
140817;0100;55;;;
140817;0200;66;;;
140817;0300;72;;;
140817;0400;65;;;
140817;0500;62;;;
140817;0600;49;;;
140817;0700;57;;;
140817;0800;42;;;
140817;0900;29;;;
140817;1000;16;;;
140817;1100;21;;;
140817;1200;22;;;
140817;1300;18;;;
140817;1400;16;;;
140817;1500;11;;;
140817;1600;8;;;
140817;1700;7;;;
140817;1800;9;;;
140817;1900;27;;;
140817;2000;31;;;
140817;2100;35;;;
140817;2200;50;;;
140817;2300;41;;;
140818;0000;28;;;
140818;0100;33;;;
140818;0200;35;;;
140818;0300;29;;;
140818;0400;14;;;
140818;0500;22;;;
140818;0600;24;;;
140818;0700;35;;;
140818;0800;34;;;
140818;0900;20;;;
140818;1000;12;;;
140818;1100;25;;;
140818;1200;27;;;
140818;1300;27;;;
140818;1400;19;;;
140818;1500;19;;;
140818;1600;18;;;
140818;1700;19;;;
140818;1800;25;;;
140818;1900;21;;;
140818;2000;25;;;
140818;2100;29;;;
140818;2200;39;;;
140818;2300;25;;;
140819;0000;31;;;
140819;0100;24;;;
140819;0200;30;;;
140819;0300;34;;;
140819;0400;25;;;
140819;0500;27;;;
140819;0600;23;;;
140819;0700;33;;;
140819;0800;30;;;
140819;0900;34;;;
140819;1000;38;;;
140819;1100;40;;;
140819;1200;60;;;
140819;1300;47;;;
140819;1400;42;;;
140819;1500;49;;;
140819;1600;37;;;
140819;1700;40;;;
140819;1800;37;;;
140819;1900;37;;;
140819;2000;34;;;
140819;2100;52;;;
140819;2200;58;;;
140819;2300;63;;;
140820;0000;61;;;
140820;0100;67;;;
140820;0200;67;;;
140820;0300;56;;;
140820;0400;59;;;
140820;0500;44;;;
140820;0600;46;;;
140820;0700;41;;;
140820;0800;48;;;
140820;0900;50;;;
140820;1000;55;;;
140820;1100;54;;;
140820;1200;66;;;
140820;1300;66;;;
140820;1400;74;;;
140820;1500;71;;;
140820;1600;72;;;
140820;1700;75;;;
140820;1800;80;;;
140820;1900;80;;;
140820;2000;83;;;
140820;2100;81;;;
140820;2200;77;;;
140820;2300;78;;;
140821;0000;81;;;
140821;0100;80;;;
140821;0200;80;;;
140821;0300;82;;;
140821;0400;77;;;
140821;0500;69;;;
140821;0600;74;;;
140821;0700;68;;;
140821;0800;73;;;
140821;0900;4;;;
140821;1000;;;92;
140821;1100;78;;;
140821;1200;76;;;
140821;1300;73;;;
140821;1400;85;;;
140821;1500;76;;;
140821;1600;74;;;
140821;1700;75;;;
140821;1800;112;;;
140821;1900;132;;;
140821;2000;220;;;
140821;2100;149;;;
140821;2200;146;;;
140821;2300;167;;;
140822;0000;157;;;
140822;0100;123;;;
140822;0200;124;;;
140822;0300;81;;;
140822;0400;79;;;
140822;0500;70;;;
140822;0600;42;;;
140822;0700;47;;;
140822;0800;45;;;
140822;0900;47;;;
140822;1000;73;;;
140822;1100;86;;;
140822;1200;77;;;
140822;1300;59;;;
140822;1400;43;;;
140822;1500;55;;;
140822;1600;69;;;
140822;1700;63;;;
140822;1800;61;;;
140822;1900;53;;;
140822;2000;50;;;
140822;2100;59;;;
140822;2200;48;;;
140822;2300;42;;;
140823;0000;62;;;
140823;0100;65;;;
140823;0200;56;;;
140823;0300;42;;;
140823;0400;46;;;
140823;0500;22;;;
140823;0600;27;;;
140823;0700;37;;;
140823;0800;40;;;
140823;0900;25;;;
140823;1000;28;;;
140823;1100;30;;;
140823;1200;45;;;
140823;1300;50;;;
140823;1400;24;;;
140823;1500;26;;;
140823;1600;13;;;
140823;1700;14;;;
140823;1800;13;;;
140823;1900;8;;;
140823;2000;9;;;
140823;2100;24;;;
140823;2200;10;;;
140823;2300;23;;;
140824;0000;21;;;
140824;0100;16;;;
140824;0200;10;;;
140824;0300;9;;;
140824;0400;5;;;
140824;0500;5;;;
140824;0600;11;;;
140824;0700;10;;;
140824;0800;9;;;
140824;0900;8;;;
140824;1000;7;;;
140824;1100;11;;;
140824;1200;10;;;
140824;1300;4;;;
140824;1400;4;;;
140824;1500;15;;;
140824;1600;17;;;
140824;1700;15;;;
140824;1800;35;;;
140824;1900;45;;;
140824;2000;50;;;
140824;2100;133;;;
140824;2200;113;;;
140824;2300;;;0;
140825;0000;;;0;
140825;0100;;;0;
140825;0200;;;0;
140825;0300;;;0;
140825;0400;;;0;
140825;0500;;;0;
140825;0600;;;0;
140825;0700;;;0;
140825;0800;;;0;
140825;0900;;;0;
140825;1000;;;0;
140825;1100;;;1000;
140825;1200;;;0;
140825;1300;;;0;
140825;1400;;;0;
140825;1500;;;0;
140825;1600;;;2;
140825;1700;6;;;
140825;1800;26;;;
140825;1900;58;;;
140825;2000;54;;;
140825;2100;74;;;
140825;2200;147;;;
140825;2300;159;;;
140826;0000;86;;;
140826;0100;85;;;
140826;0200;101;;;
140826;0300;101;;;
140826;0400;68;;;
140826;0500;53;;;
140826;0600;58;;;
140826;0700;74;;;
140826;0800;73;;;
140826;0900;22;;;
140826;1000;12;;;
140826;1100;26;;;
140826;1200;27;;;
140826;1300;28;;;
140826;1400;18;;;
140826;1500;19;;;
140826;1600;18;;;
140826;1700;17;;;
140826;1800;28;;;
140826;1900;32;;;
140826;2000;27;;;
140826;2100;39;;;
140826;2200;32;;;
140826;2300;39;;;
140827;0000;31;;;
140827;0100;35;;;
140827;0200;29;;;
140827;0300;26;;;
140827;0400;24;;;
140827;0500;33;;;
140827;0600;26;;;
140827;0700;38;;;
140827;0800;37;;;
140827;0900;41;;;
140827;1000;41;;;
140827;1100;39;;;
140827;1200;33;;;
140827;1300;37;;;
140827;1400;36;;;
140827;1500;36;;;
140827;1600;39;;;
140827;1700;38;;;
140827;1800;67;;;
140827;1900;106;;;
140827;2000;191;;;
140827;2100;175;;;
140827;2200;219;;;
140827;2300;232;;;
140828;0000;189;;;
140828;0100;150;;;
140828;0200;88;;;
140828;0300;73;;;
140828;0400;69;;;
140828;0500;68;;;
140828;0600;55;;;
140828;0700;49;;;
140828;0800;51;;;
140828;0900;63;;;
140828;1000;48;;;
140828;1100;49;;;
140828;1200;44;;;
140828;1300;42;;;
140828;1400;70;;;
140828;1500;50;;;
140828;1600;44;;;
140828;1700;59;;;
140828;1800;71;;;
140828;1900;85;;;
140828;2000;77;;;
140828;2100;76;;;
140828;2200;151;;;
140828;2300;155;;;
140829;0000;179;;;
140829;0100;97;;;
140829;0200;93;;;
140829;0300;24;;;
140829;0400;31;;;
140829;0500;29;;;
140829;0600;35;;;
140829;0700;46;;;
140829;0800;49;;;
140829;0900;53;;;
140829;1000;62;;;
140829;1100;57;;;
140829;1200;45;;;
140829;1300;42;;;
140829;1400;43;;;
140829;1500;73;;;
140829;1600;85;;;
140829;1700;101;;;
140829;1800;66;;;
140829;1900;35;;;
140829;2000;25;;;
140829;2100;21;;;
140829;2200;21;;;
140829;2300;17;;;
140830;0000;11;;;
140830;0100;22;;;
140830;0200;16;;;
140830;0300;19;;;
140830;0400;16;;;
140830;0500;20;;;
140830;0600;31;;;
140830;0700;18;;;
140830;0800;9;;;
140830;0900;8;;;
140830;1000;8;;;
140830;1100;8;;;
140830;1200;6;;;
140830;1300;4;;;
140830;1400;4;;;
140830;1500;4;;;
140830;1600;4;;;
140830;1700;9;;;
140830;1800;28;;;
140830;1900;65;;;
140830;2000;50;;;
140830;2100;72;;;
140830;2200;25;;;
140830;2300;35;;;
140831;0000;28;;;
140831;0100;52;;;
140831;0200;48;;;
140831;0300;45;;;
140831;0400;43;;;
140831;0500;51;;;
140831;0600;42;;;
140831;0700;32;;;
140831;0800;21;;;
140831;0900;25;;;
140831;1000;32;;;
140831;1100;24;;;
140831;1200;21;;;
140831;1300;34;;;
140831;1400;30;;;
140831;1500;27;;;
140831;1600;30;;;
140831;1700;30;;;
140831;1800;40;;;
140831;1900;42;;;
140831;2000;115;;;
140831;2100;62;;;
140831;2200;54;;;
140831;2300;35;;;
140901;0000;19;;;
140901;0100;16;;;
140901;0200;15;;;
140901;0300;26;;;
140901;0400;17;;;
140901;0500;11;;;
140901;0600;16;;;
140901;0700;17;;;
140901;0800;15;;;
140901;0900;4;;;
140901;1000;4;;;
140901;1100;9;;;
140901;1200;;;1026;
140901;1300;;;89,7999;
140901;1400;;;25,7;
140901;1500;;;44,02;
140901;1600;;;85,6;
140901;1700;;;124;
140901;1800;;;135,5;
140901;1900;;;193,7;
140901;2000;4;;;
140901;2100;4;;;
140901;2200;4;;;
140901;2300;7;;;
140902;0000;37;;;
140902;0100;42;;;
140902;0200;44;;;
140902;0300;31;;;
140902;0400;24;;;
140902;0500;26;;;
140902;0600;33;;;
140902;0700;27;;;
140902;0800;24;;;
140902;0900;39;;;
140902;1000;36;;;
140902;1100;27;;;
140902;1200;26;;;
140902;1300;32;;;
140902;1400;22;;;
140902;1500;32;;;
140902;1600;16;;;
140902;1700;31;;;
140902;1800;54;;;
140902;1900;23;;;
140902;2000;31;;;
140902;2100;24;;;
140902;2200;44;;;
140902;2300;69;;;
140903;0000;49;;;
140903;0100;49;;;
140903;0200;16;;;
140903;0300;27;;;
140903;0400;18;;;
140903;0500;13;;;
140903;0600;27;;;
140903;0700;27;;;
140903;0800;22;;;
140903;0900;24;;;
140903;1000;27;;;
140903;1100;16;;;
140903;1200;18;;;
140903;1300;16;;;
140903;1400;9;;;
140903;1500;9;;;
140903;1600;15;;;
140903;1700;26;;;
140903;1800;24;;;
140903;1900;50;;;
140903;2000;92;;;
140903;2100;67;;;
140903;2200;61;;;
140903;2300;;;107,4;
140904;0000;39;;;
140904;0100;26;;;
140904;0200;28;;;
140904;0300;28;;;
140904;0400;21;;;
140904;0500;18;;;
140904;0600;18;;;
140904;0700;31;;;
140904;0800;28;;;
140904;0900;21;;;
140904;1000;18;;;
140904;1100;15;;;
140904;1200;16;;;
140904;1300;23;;;
140904;1400;18;;;
140904;1500;21;;;
140904;1600;17;;;
140904;1700;21;;;
140904;1800;20;;;
140904;1900;62;;;
140904;2000;52;;;
140904;2100;29;;;
140904;2200;23;;;
140904;2300;22;;;
140905;0000;17;;;
140905;0100;31;;;
140905;0200;18;;;
140905;0300;6;;;
140905;0400;8;;;
140905;0500;58;;;
140905;0600;;;270,4;
140905;0700;;;170,5;
140905;0800;;;0;
140905;0900;4;;;
140905;1000;11;;;
140905;1100;9;;;
140905;1200;4;;;
140905;1300;4;;;
140905;1400;6;;;
140905;1500;8;;;
140905;1600;8;;;
140905;1700;15;;;
140905;1800;21;;;
140905;1900;91;;;
140905;2000;59;;;
140905;2100;57;;;
140905;2200;88;;;
140905;2300;47;;;
140906;0000;27;;;
140906;0100;28;;;
140906;0200;43;;;
140906;0300;36;;;
140906;0400;47;;;
140906;0500;49;;;
140906;0600;44;;;
140906;0700;52;;;
140906;0800;22;;;
140906;0900;11;;;
140906;1000;10;;;
140906;1100;8;;;
140906;1200;8;;;
140906;1300;19;;;
140906;1400;24;;;
140906;1500;14;;;
140906;1600;16;;;
140906;1700;33;;;
140906;1800;56;;;
140906;1900;66;;;
140906;2000;48;;;
140906;2100;56;;;
140906;2200;77;;;
140906;2300;76;;;
140907;0000;69;;;
140907;0100;76;;;
140907;0200;99;;;
140907;0300;111;;;
140907;0400;71;;;
140907;0500;77;;;
140907;0600;81;;;
140907;0700;69;;;
140907;0800;66;;;
140907;0900;52;;;
140907;1000;34;;;
140907;1100;39;;;
140907;1200;29;;;
140907;1300;27;;;
140907;1400;17;;;
140907;1500;23;;;
140907;1600;9;;;
140907;1700;16;;;
140907;1800;21;;;
140907;1900;23;;;
140907;2000;33;;;
140907;2100;74;;;
140907;2200;62;;;
140907;2300;70;;;
140908;0000;47;;;
140908;0100;41;;;
140908;0200;36;;;
140908;0300;31;;;
140908;0400;29;;;
140908;0500;32;;;
140908;0600;35;;;
140908;0700;31;;;
140908;0800;19;;;
140908;0900;21;;;
140908;1000;13;;;
140908;1100;10;;;
140908;1200;18;;;
140908;1300;16;;;
140908;1400;24;;;
140908;1500;18;;;
140908;1600;13;;;
140908;1700;16;;;
140908;1800;18;;;
140908;1900;16;;;
140908;2000;14;;;
140908;2100;19;;;
140908;2200;9;;;
140908;2300;9;;;
140909;0000;9;;;
140909;0100;8;;;
140909;0200;9;;;
140909;0300;9;;;
140909;0400;9;;;
140909;0500;11;;;
140909;0600;9;;;
140909;0700;19;;;
140909;0800;21;;;
140909;0900;16;;;
140909;1000;16;;;
140909;1100;18;;;
140909;1200;9;;;
140909;1300;11;;;
140909;1400;11;;;
140909;1500;15;;;
140909;1600;33;;;
140909;1700;19;;;
140909;1800;16;;;
140909;1900;16;;;
140909;2000;17;;;
140909;2100;25;;;
140909;2200;31;;;
140909;2300;54;;;
140910;0000;18;;;
140910;0100;32;;;
140910;0200;24;;;
140910;0300;16;;;
140910;0400;24;;;
140910;0500;27;;;
140910;0600;38;;;
140910;0700;20;;;
140910;0800;37;;;
140910;0900;22;;;
140910;1000;14;;;
140910;1100;13;;;
140910;1200;14;;;
140910;1300;9;;;
140910;1400;9;;;
140910;1500;9;;;
140910;1600;11;;;
140910;1700;9;;;
140910;1800;15;;;
140910;1900;26;;;
140910;2000;46;;;
140910;2100;59;;;
140910;2200;47;;;
140910;2300;32;;;
140911;0000;21;;;
140911;0100;15;;;
140911;0200;22;;;
140911;0300;26;;;
140911;0400;25;;;
140911;0500;25;;;
140911;0600;44;;;
140911;0700;49;;;
140911;0800;21;;;
140911;0900;22;;;
140911;1000;19;;;
140911;1100;31;;;
140911;1200;16;;;
140911;1300;13;;;
140911;1400;16;;;
140911;1500;16;;;
140911;1600;19;;;
140911;1700;9;;;
140911;1800;18;;;
140911;1900;23;;;
140911;2000;22;;;
140911;2100;54;;;
140911;2200;62;;;
140911;2300;46;;;
140912;0000;76;;;
140912;0100;49;;;
140912;0200;24;;;
140912;0300;26;;;
140912;0400;27;;;
140912;0500;23;;;
140912;0600;40;;;
140912;0700;66;;;
140912;0800;42;;;
140912;0900;33;;;
140912;1000;21;;;
140912;1100;20;;;
140912;1200;29;;;
140912;1300;24;;;
140912;1400;16;;;
140912;1500;19;;;
140912;1600;23;;;
140912;1700;14;;;
140912;1800;21;;;
140912;1900;29;;;
140912;2000;44;;;
140912;2100;38;;;
140912;2200;29;;;
140912;2300;29;;;
140913;0000;22;;;
140913;0100;32;;;
140913;0200;42;;;
140913;0300;29;;;
140913;0400;23;;;
140913;0500;21;;;
140913;0600;19;;;
140913;0700;18;;;
140913;0800;23;;;
140913;0900;21;;;
140913;1000;36;;;
140913;1100;29;;;
140913;1200;37;;;
140913;1300;31;;;
140913;1400;34;;;
140913;1500;35;;;
140913;1600;34;;;
140913;1700;32;;;
140913;1800;24;;;
140913;1900;26;;;
140913;2000;34;;;
140913;2100;41;;;
140913;2200;27;;;
140913;2300;35;;;
140914;0000;26;;;
140914;0100;30;;;
140914;0200;39;;;
140914;0300;29;;;
140914;0400;46;;;
140914;0500;51;;;
140914;0600;45;;;
140914;0700;52;;;
140914;0800;23;;;
140914;0900;13;;;
140914;1000;11;;;
140914;1100;9;;;
140914;1200;8;;;
140914;1300;8;;;
140914;1400;9;;;
140914;1500;10;;;
140914;1600;9;;;
140914;1700;11;;;
140914;1800;19;;;
140914;1900;21;;;
140914;2000;23;;;
