FECHA (YYMMDD);HORA (HHMM);;
140302;2100;57;
140302;2200;59;
140302;2300;67;
140303;0000;68;
140303;0100;78;
140303;0200;81;
140303;0300;83;
140303;0400;85;
140303;0500;86;
140303;0600;88;
140303;0700;80;
140303;0800;70;
140303;0900;60;
140303;1000;49;
140303;1100;47;
140303;1200;47;
140303;1300;43;
140303;1400;39;
140303;1500;38;
140303;1600;38;
140303;1700;40;
140303;1800;44;
140303;1900;50;
140303;2000;54;
140303;2100;55;
140303;2200;60;
140303;2300;67;
140304;0000;72;
140304;0100;70;
140304;0200;71;
140304;0300;74;
140304;0400;77;
140304;0500;82;
140304;0600;85;
140304;0700;78;
140304;0800;63;
140304;0900;63;
140304;1000;55;
140304;1100;48;
140304;1200;45;
140304;1300;42;
140304;1400;40;
140304;1500;38;
140304;1600;38;
140304;1700;38;
140304;1800;41;
140304;1900;48;
140304;2000;52;
140304;2100;53;
140304;2200;54;
140304;2300;57;
140305;0000;65;
140305;0100;65;
140305;0200;76;
140305;0300;78;
140305;0400;72;
140305;0500;72;
140305;0600;73;
140305;0700;72;
140305;0800;67;
140305;0900;59;
140305;1000;54;
140305;1100;53;
140305;1200;49;
140305;1300;42;
140305;1400;38;
140305;1500;38;
140305;1600;38;
140305;1700;40;
140305;1800;42;
140305;1900;46;
140305;2000;57;
140305;2100;59;
140305;2200;59;
140305;2300;58;
140306;0000;65;
140306;0100;72;
140306;0200;75;
140306;0300;70;
140306;0400;65;
140306;0500;68;
140306;0600;72;
