FECHA (YYMMDD);HORA (HHMM);;
140129;0700;1011;
140129;0800;1011;
140129;0900;1011;
140129;1000;1011;
140129;1100;1010;
140129;1200;1011;
140129;1300;1010;
140129;1400;1010;
140129;1500;1009;
140129;1600;1009;
140129;1700;1009;
140129;1800;1009;
140129;1900;1009;
140129;2000;1009;
140129;2100;1010;
140129;2200;1010;
140129;2300;1010;
140130;0000;1010;
140130;0100;1010;
140130;0200;1010;
140130;0300;1010;
140130;0400;1011;
140130;0500;1011;
140130;0600;1012;
140130;0700;1012;
140130;0800;1013;
140130;0900;1013;
140130;1000;1013;
140130;1100;1013;
140130;1200;1013;
140130;1300;1013;
140130;1400;1013;
140130;1500;1013;
140130;1600;1012;
140130;1700;1012;
140130;1800;1012;
140130;1900;1012;
140130;2000;1013;
140130;2100;1013;
140130;2200;1014;
140130;2300;1014;
140131;0000;1014;
140131;0100;1014;
140131;0200;1014;
140131;0300;1014;
140131;0400;1014;
140131;0500;1014;
140131;0600;1014;
140131;0700;1015;
140131;0800;1015;
140131;0900;1015;
140131;1000;1015;
140131;1100;1015;
140131;1200;1015;
140131;1300;1015;
140131;1400;1014;
140131;1500;1014;
140131;1600;1014;
140131;1700;1013;
140131;1800;1013;
140131;1900;1013;
140131;2000;1014;
140131;2100;1014;
140131;2200;1014;
140131;2300;1014;
140201;0000;1013;
140201;0100;1013;
140201;0200;1012;
140201;0300;1012;
140201;0400;1012;
140201;0500;1012;
140201;0600;1012;
140201;0700;1012;
140201;0800;1013;
140201;0900;1013;
140201;1000;1013;
140201;1100;1012;
140201;1200;1012;
140201;1300;1012;
140201;1400;1012;
140201;1500;1012;
140201;1600;1011;
140201;1700;1011;
140201;1800;1011;
140201;1900;1011;
140201;2000;1012;
140201;2100;1012;
140201;2200;1012;
140201;2300;1012;
140202;0000;1012;
140202;0100;1012;
140202;0200;1011;
140202;0300;1011;
140202;0400;1011;
140202;0500;1012;
140202;0600;1012;
140202;0700;1013;
140202;0800;1013;
140202;0900;1013;
140202;1000;1013;
140202;1100;1013;
140202;1200;1012;
140202;1300;1012;
140202;1400;1012;
140202;1500;1011;
140202;1600;1011;
140202;1700;1011;
140202;1800;1010;
140202;1900;1011;
140202;2000;1012;
140202;2100;1012;
140202;2200;1012;
140202;2300;1012;
140203;0000;1012;
140203;0100;1012;
140203;0200;1012;
140203;0300;1012;
140203;0400;1012;
140203;0500;1012;
140203;0600;1012;
140203;0700;1013;
140203;0800;1013;
140203;0900;1013;
140203;1000;1013;
140203;1100;1012;
140203;1200;1012;
140203;1300;1012;
140203;1400;1011;
140203;1500;1011;
140203;1600;1010;
140203;1700;1010;
140203;1800;1010;
140203;1900;1011;
140203;2000;1011;
140203;2100;1012;
140203;2200;1012;
140203;2300;1011;
140204;0000;1011;
140204;0100;1011;
140204;0200;1010;
140204;0300;1009;
140204;0400;1009;
140204;0500;1009;
140204;0600;1010;
140204;0700;1010;
140204;0800;1011;
140204;0900;1011;
140204;1000;1011;
140204;1100;1011;
140204;1200;1012;
140204;1300;1012;
140204;1400;1011;
140204;1500;1011;
140204;1600;1010;
140204;1700;1010;
140204;1800;1010;
140204;1900;1011;
140204;2000;1012;
140204;2100;1013;
140204;2200;1013;
140204;2300;1013;
140205;0000;1013;
140205;0100;1013;
140205;0200;1013;
140205;0300;1013;
140205;0400;1014;
140205;0500;1015;
140205;0600;1016;
140205;0700;1016;
140205;0800;1016;
140205;0900;1016;
140205;1000;1016;
140205;1100;1016;
140205;1200;1016;
140205;1300;1016;
140205;1400;1015;
140205;1500;1014;
140205;1600;1014;
140205;1700;1014;
140205;1800;1014;
140205;1900;1014;
140205;2000;1014;
140205;2100;1015;
140205;2200;1014;
140205;2300;1014;
140206;0000;1013;
140206;0100;1013;
140206;0200;1013;
140206;0300;1013;
140206;0400;1013;
140206;0500;1013;
140206;0600;1014;
140206;0700;1014;
140206;0800;1014;
140206;0900;1014;
140206;1000;1014;
140206;1100;1014;
140206;1200;1014;
140206;1300;1013;
140206;1400;1013;
140206;1500;1013;
140206;1600;1012;
140206;1700;1012;
140206;1800;1012;
140206;1900;1012;
140206;2000;1013;
140206;2100;1013;
140206;2200;1013;
140206;2300;1013;
140207;0000;1013;
140207;0100;1013;
140207;0200;1013;
140207;0300;1013;
140207;0400;1013;
140207;0500;1013;
140207;0600;1013;
140207;0700;1013;
140207;0800;1013;
140207;0900;1013;
140207;1000;1014;
140207;1100;1013;
140207;1200;1013;
140207;1300;1012;
140207;1400;1012;
140207;1500;1011;
140207;1600;1011;
140207;1700;1010;
140207;1800;1010;
140207;1900;1011;
140207;2000;1011;
140207;2100;1012;
140207;2200;1012;
140207;2300;1013;
140208;0000;1013;
140208;0100;1013;
140208;0200;1013;
140208;0300;1013;
140208;0400;1012;
140208;0500;1012;
140208;0600;1013;
140208;0700;1013;
140208;0800;1013;
140208;0900;1013;
140208;1000;1013;
140208;1100;1013;
140208;1200;1013;
140208;1300;1013;
140208;1400;1012;
140208;1500;1012;
140208;1600;1011;
140208;1700;1011;
140208;1800;1011;
140208;1900;1011;
140208;2000;1011;
140208;2100;1012;
140208;2200;1012;
140208;2300;1012;
140209;0000;1012;
140209;0100;1011;
140209;0200;1011;
140209;0300;1011;
140209;0400;1011;
140209;0500;1012;
140209;0600;1012;
140209;0700;1012;
140209;0800;1013;
140209;0900;1012;
140209;1000;1012;
140209;1100;1012;
140209;1200;1012;
140209;1300;1012;
140209;1400;1011;
140209;1500;1011;
140209;1600;1011;
140209;1700;1010;
140209;1800;1010;
140209;1900;1010;
140209;2000;1010;
140209;2100;1011;
140209;2200;1011;
140209;2300;1011;
140210;0000;1010;
140210;0100;1010;
140210;0200;1010;
140210;0300;1010;
140210;0400;1010;
140210;0500;1011;
140210;0600;1011;
140210;0700;1012;
140210;0800;1012;
140210;0900;1012;
140210;1000;1013;
140210;1100;1013;
140210;1200;1013;
140210;1300;1013;
140210;1400;1013;
140210;1500;1013;
140210;1600;1013;
140210;1700;1012;
140210;1800;1012;
140210;1900;1012;
140210;2000;1013;
140210;2100;1014;
140210;2200;1014;
140210;2300;1014;
140211;0000;1014;
140211;0100;1014;
140211;0200;1013;
140211;0300;1013;
140211;0400;1013;
140211;0500;1013;
140211;0600;1014;
140211;0700;1014;
140211;0800;1014;
140211;0900;1014;
140211;1000;1014;
140211;1100;1014;
140211;1200;1013;
140211;1300;1012;
140211;1400;1012;
140211;1500;1012;
140211;1600;1011;
140211;1700;1011;
140211;1800;1011;
140211;1900;1011;
140211;2000;1012;
140211;2100;1012;
140211;2200;1012;
140211;2300;1012;
140212;0000;1012;
140212;0100;1012;
140212;0200;1011;
140212;0300;1011;
140212;0400;1011;
140212;0500;1011;
140212;0600;1011;
140212;0700;1011;
140212;0800;1011;
140212;0900;1011;
140212;1000;1011;
140212;1100;1011;
140212;1200;1011;
140212;1300;1011;
140212;1400;1011;
140212;1500;1011;
140212;1600;1010;
140212;1700;1010;
140212;1800;1010;
140212;1900;1010;
140212;2000;1010;
140212;2100;1011;
140212;2200;1011;
140212;2300;1010;
140213;0000;1010;
140213;0100;1009;
140213;0200;1009;
140213;0300;1009;
140213;0400;1009;
140213;0500;1009;
140213;0600;1009;
140213;0700;1009;
140213;0800;1009;
140213;0900;1009;
140213;1000;1009;
140213;1100;1009;
140213;1200;1010;
140213;1300;1010;
140213;1400;1010;
140213;1500;1010;
140213;1600;1010;
140213;1700;1010;
140213;1800;1011;
140213;1900;1011;
140213;2000;1012;
140213;2100;1012;
140213;2200;1013;
140213;2300;1013;
140214;0000;1013;
140214;0100;1013;
140214;0200;1013;
140214;0300;1013;
140214;0400;1013;
140214;0500;1013;
140214;0600;1013;
140214;0700;1013;
140214;0800;1013;
140214;0900;1013;
140214;1000;1013;
140214;1100;1013;
140214;1200;1013;
140214;1300;1012;
140214;1400;1012;
140214;1500;1011;
140214;1600;1011;
140214;1700;1011;
140214;1800;1011;
140214;1900;1012;
140214;2000;1012;
140214;2100;1013;
140214;2200;1013;
140214;2300;1012;
140215;0000;1012;
140215;0100;1012;
140215;0200;1012;
140215;0300;1012;
140215;0400;1012;
140215;0500;1012;
140215;0600;1013;
140215;0700;1013;
140215;0800;1014;
140215;0900;1014;
140215;1000;1014;
140215;1100;1014;
140215;1200;1014;
140215;1300;1014;
140215;1400;1014;
140215;1500;1014;
140215;1600;1014;
140215;1700;1014;
140215;1800;1014;
140215;1900;1013;
140215;2000;1014;
140215;2100;1015;
140215;2200;1015;
140215;2300;1015;
140216;0000;1015;
140216;0100;1015;
140216;0200;1015;
140216;0300;1015;
140216;0400;1014;
140216;0500;1015;
140216;0600;1015;
140216;0700;1015;
140216;0800;1015;
140216;0900;1015;
140216;1000;1015;
140216;1100;1014;
140216;1200;1013;
140216;1300;1013;
140216;1400;1012;
140216;1500;1012;
140216;1600;1011;
140216;1700;1011;
140216;1800;1011;
140216;1900;1011;
140216;2000;1012;
140216;2100;1012;
140216;2200;1012;
140216;2300;1012;
140217;0000;1012;
140217;0100;1012;
140217;0200;1011;
140217;0300;1011;
140217;0400;1011;
140217;0500;1012;
140217;0600;1012;
140217;0700;1013;
140217;0800;1014;
140217;0900;1014;
140217;1000;1014;
140217;1100;1013;
140217;1200;1013;
140217;1300;1013;
140217;1400;1013;
140217;1500;1012;
140217;1600;1012;
140217;1700;1012;
140217;1800;1011;
140217;1900;1011;
140217;2000;1012;
140217;2100;1012;
140217;2200;1013;
140217;2300;1013;
140218;0000;1013;
140218;0100;1012;
140218;0200;1012;
140218;0300;1012;
140218;0400;1012;
140218;0500;1012;
140218;0600;1012;
140218;0700;1013;
140218;0800;1013;
140218;0900;1014;
140218;1000;1014;
140218;1100;1013;
140218;1200;1013;
140218;1300;1013;
140218;1400;1012;
140218;1500;1012;
140218;1600;1012;
140218;1700;1012;
140218;1800;1012;
140218;1900;1012;
140218;2000;1013;
140218;2100;1013;
140218;2200;1014;
140218;2300;1014;
140219;0000;1014;
140219;0100;1013;
140219;0200;1013;
140219;0300;1013;
140219;0400;1013;
140219;0500;1013;
140219;0600;1014;
140219;0700;1014;
140219;0800;1014;
140219;0900;1014;
140219;1000;1014;
140219;1100;1014;
140219;1200;1013;
140219;1300;1013;
140219;1400;1013;
140219;1500;1013;
140219;1600;1012;
140219;1700;1012;
140219;1800;1012;
140219;1900;1012;
140219;2000;1012;
140219;2100;1012;
140219;2200;1012;
140219;2300;1012;
140220;0000;1012;
140220;0100;1012;
140220;0200;1011;
140220;0300;1011;
140220;0400;1011;
140220;0500;1011;
140220;0600;1011;
140220;0700;1011;
140220;0800;1011;
140220;0900;1011;
140220;1000;1011;
140220;1100;1011;
140220;1200;1011;
140220;1300;1010;
140220;1400;1010;
140220;1500;1010;
140220;1600;1010;
140220;1700;1010;
140220;1800;1009;
140220;1900;1010;
140220;2000;1011;
140220;2100;1011;
140220;2200;1012;
140220;2300;1012;
140221;0000;1012;
140221;0100;1012;
140221;0200;1011;
140221;0300;1012;
140221;0400;1012;
140221;0500;1012;
140221;0600;1012;
140221;0700;1013;
140221;0800;1013;
140221;0900;1013;
140221;1000;1013;
140221;1100;1013;
140221;1200;1013;
140221;1300;1013;
140221;1400;1013;
140221;1500;1012;
140221;1600;1012;
140221;1700;1012;
140221;1800;1012;
140221;1900;1013;
140221;2000;1014;
140221;2100;1014;
140221;2200;1014;
140221;2300;1014;
140222;0000;1014;
140222;0100;1014;
140222;0200;1014;
140222;0300;1014;
140222;0400;1013;
140222;0500;1014;
140222;0600;1014;
140222;0700;1014;
140222;0800;1014;
140222;0900;1013;
140222;1000;1013;
140222;1100;1013;
140222;1200;1012;
140222;1300;1012;
140222;1400;1012;
140222;1500;1012;
140222;1600;1012;
140222;1700;1012;
140222;1800;1011;
140222;1900;1011;
140222;2000;1011;
140222;2100;1011;
140222;2200;1012;
140222;2300;1012;
140223;0000;1012;
140223;0100;1011;
140223;0200;1011;
140223;0300;1011;
140223;0400;1010;
140223;0500;1010;
140223;0600;1010;
140223;0700;1011;
140223;0800;1010;
140223;0900;1010;
140223;1000;1010;
140223;1100;1010;
140223;1200;1010;
140223;1300;1010;
140223;1400;1010;
140223;1500;1010;
140223;1600;1010;
140223;1700;1010;
140223;1800;1010;
140223;1900;1010;
140223;2000;1011;
140223;2100;1012;
140223;2200;1012;
140223;2300;1012;
140224;0000;1012;
140224;0100;1011;
140224;0200;1011;
140224;0300;1010;
140224;0400;1010;
140224;0500;1010;
140224;0600;1010;
140224;0700;1010;
140224;0800;1010;
140224;0900;1010;
140224;1000;1011;
140224;1100;1012;
140224;1200;1012;
140224;1300;1013;
140224;1400;1012;
140224;1500;1012;
140224;1600;1013;
140224;1700;1013;
140224;1800;1014;
140224;1900;1015;
140224;2000;1015;
140224;2100;1016;
140224;2200;1016;
140224;2300;1016;
140225;0000;1016;
140225;0100;1016;
140225;0200;1015;
140225;0300;1015;
140225;0400;1015;
140225;0500;1014;
140225;0600;1015;
140225;0700;1015;
140225;0800;1015;
140225;0900;1015;
140225;1000;1015;
140225;1100;1014;
140225;1200;1014;
140225;1300;1014;
140225;1400;1014;
140225;1500;1013;
140225;1600;1013;
140225;1700;1013;
140225;1800;1013;
140225;1900;1013;
140225;2000;1014;
140225;2100;1015;
140225;2200;1014;
140225;2300;1014;
140226;0000;1014;
140226;0100;1014;
140226;0200;1014;
140226;0300;1014;
140226;0400;1014;
140226;0500;1014;
140226;0600;1014;
140226;0700;1014;
140226;0800;1014;
140226;0900;1014;
140226;1000;1014;
140226;1100;1014;
140226;1200;1014;
140226;1300;1014;
140226;1400;1013;
140226;1500;1013;
140226;1600;1013;
140226;1700;1013;
140226;1800;1012;
140226;1900;1012;
140226;2000;1013;
140226;2100;1014;
140226;2200;1014;
140226;2300;1013;
140227;0000;1013;
140227;0100;1013;
140227;0200;1012;
140227;0300;1012;
140227;0400;1012;
140227;0500;1012;
140227;0600;1013;
140227;0700;1013;
140227;0800;1013;
140227;0900;1013;
140227;1000;1013;
140227;1100;1013;
140227;1200;1013;
140227;1300;1012;
140227;1400;1012;
140227;1500;1012;
140227;1600;1012;
140227;1700;1012;
140227;1800;1011;
140227;1900;1012;
140227;2000;1012;
140227;2100;1013;
140227;2200;1013;
